"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"1001+","University of Santiago, Chile (USACH)ChileCourses","10.7–22.1","16.2","14.2","12.1","38.1","45.6"
"1001+","University of SargodhaPakistanCourses","10.7–22.1","11.7","8.3","10.5","34.4","39.5"
"1001+","SASTRA UniversityIndiaCourses","10.7–22.1","17.0","11.9","31.9","34.9","14.0"
"1001+","Sathyabama Institute of Science and TechnologyIndiaCourses","10.7–22.1","18.3","9.0","10.2","35.0","15.8"
"1001+","University of Sciences and Technology Houari BoumedieneAlgeriaCourses","10.7–22.1","16.1","7.5","8.1","34.9","35.6"
"1001+","University of Science and Technology of Oran Mohamed-BoudiafAlgeriaCourses","10.7–22.1","18.9","7.1","7.1","34.8","38.3"
"1001+","Sechenov UniversityRussian FederationCoursesExplore","10.7–22.1","24.5","10.0","2.6","37.8","36.7"
"1001+","Selçuk UniversityTurkeyCourses","10.7–22.1","15.5","8.5","17.7","34.7","19.8"
"1001+","Semnan UniversityIranCourses","10.7–22.1","16.9","9.9","39.3","34.4","16.5"
"1001+","Seoul National University of Science and Technology (SeoulTech)South KoreaCourses","10.7–22.1","17.7","13.5","15.7","39.4","21.5"
"1001+","University of SfaxTunisiaCourses","10.7–22.1","28.9","10.4","17.3","34.4","39.7"
"1001+","Shahed UniversityIranCourses","10.7–22.1","19.3","11.6","10.6","37.2","14.5"
"1001+","Shahid Bahonar University of KermanIranCourses","10.7–22.1","17.8","13.7","15.1","41.6","15.1"
"1001+","​Shahid Chamran University of AhvazIranCourses","10.7–22.1","27.2","18.4","16.2","66.2","16.3"
"1001+","Shahrekord UniversityIranCourses","10.7–22.1","15.6","11.1","35.5","34.8","15.6"
"1001+","Shahrood University of TechnologyIranCourses","10.7–22.1","17.7","13.8","27.8","35.9","18.2"
"1001+","Shibaura Institute of Technology TokyoJapanCourses","10.7–22.1","16.4","12.5","10.0","41.3","39.3"
"1001+","Shiga University of Medical ScienceJapanCourses","10.7–22.1","25.5","10.2","27.2","42.3","20.0"
"1001+","Shimane UniversityJapanCourses","10.7–22.1","21.5","11.2","14.8","37.8","20.7"
"1001+","Shinshu UniversityJapanCourses","10.7–22.1","21.5","14.4","27.9","40.8","24.5"
"1001+","Shiraz University of Medical SciencesIranCourses","10.7–22.1","16.2","10.7","20.7","35.1","16.5"
"1001+","Shizuoka UniversityJapanCourses","10.7–22.1","17.7","13.4","14.7","38.9","27.6"
"1001+","University of ShizuokaJapanCourses","10.7–22.1","20.9","11.9","13.5","38.1","20.3"
"1001+","Showa UniversityJapanCourses","10.7–22.1","30.3","8.7","20.0","36.4","16.6"
"1001+","Siberian Federal UniversityRussian FederationCourses","10.7–22.1","18.1","12.8","6.8","60.5","29.0"
"1001+","Siksha ‘O’ AnusandhanIndiaCourses","10.7–22.1","19.1","7.9","19.9","34.7","13.1"
"1001+","University of Silesia in KatowicePolandCourses","10.7–22.1","18.1","8.8","18.9","34.5","26.0"
"1001+","Silesian University of TechnologyPolandCourses","10.7–22.1","16.4","9.3","31.7","36.9","16.0"
"1001+","Silpakorn UniversityThailandCourses","10.7–22.1","15.5","8.3","13.6","39.9","27.5"
"1001+","Simón Bolívar UniversityVenezuelaCourses","10.7–22.1","16.9","9.9","13.8","61.1","45.9"
"1001+","Slovak University of Technology in BratislavaSlovakiaCourses","10.7–22.1","22.5","12.4","9.8","37.1","27.8"
"1001+","Sofia UniversityBulgariaCourses","10.7–22.1","20.7","9.6","14.2","35.3","43.7"
"1001+","Sohag UniversityEgyptCourses","10.7–22.1","13.8","7.4","35.3","34.7","43.5"
"1001+","University of SonoraMexicoCourses","10.7–22.1","13.9","7.4","9.2","34.5","28.2"
"1001+","Soongsil UniversitySouth KoreaCourses","10.7–22.1","20.8","10.7","15.2","36.1","25.7"
"1001+","Sophia UniversityJapanCoursesExplore","10.7–22.1","21.6","11.6","14.3","36.0","40.3"
"1001+","University of SousseTunisiaCourses","10.7–22.1","22.7","7.8","13.6","34.4","36.1"
"1001+","University of South AfricaSouth AfricaCourses","10.7–22.1","22.1","19.1","15.0","35.2","43.7"
"1001+","University of South ChinaChinaCourses","10.7–22.1","19.2","9.7","10.9","38.3","14.7"
"1001+","Southern Federal UniversityRussian FederationCourses","10.7–22.1","20.4","10.0","20.4","41.9","27.1"
"1001+","Southern Medical UniversityChinaCourses","10.7–22.1","27.2","12.2","24.9","39.5","23.5"
"1001+","South Ural State UniversityRussian FederationCourses","10.7–22.1","16.1","10.5","20.7","39.5","20.0"
"1001+","South Valley UniversityEgyptCourses","10.7–22.1","12.8","7.9","37.8","34.6","45.7"
"1001+","University of South WalesUnited KingdomCoursesEnquire","10.7–22.1","16.2","9.2","27.9","34.9","64.0"
"1001+","Southwest Jiaotong UniversityChinaCourses","10.7–22.1","17.9","16.6","20.8","81.0","24.3"
"1001+","Srinakharinwirot UniversityThailandCourses","10.7–22.1","19.9","8.4","12.6","40.6","20.9"
"1001+","SRM Institute of Science and TechnologyIndiaCourses","10.7–22.1","16.9","8.2","18.1","34.6","18.1"
"1001+","Universidade Estadual de MaringáBrazilCourses","10.7–22.1","19.6","10.0","8.8","34.7","17.4"
"1001+","State University of Ponta GrossaBrazilCourses","10.7–22.1","17.6","8.5","26.5","34.4","18.4"
"1001+","State University of Santa CruzBrazilCourses","10.7–22.1","27.4","7.6","8.5","35.7","23.4"
"1001+","St Petersburg Electrotechnical University (LETI)Russian FederationCoursesExplore","10.7–22.1","19.8","13.0","20.5","54.7","32.6"
"1001+","Süleyman Demirel UniversityTurkeyCourses","10.7–22.1","11.2","8.4","11.5","34.5","17.6"
"1001+","Sumy State UniversityUkraineCoursesExplore","10.7–22.1","19.8","10.0","13.3","37.8","39.8"
"1001+","Suranaree University of TechnologyThailandCourses","10.7–22.1","19.7","12.3","27.0","44.5","32.1"
"1001+","SWPS University of Social Sciences and HumanitiesPolandCourses","10.7–22.1","15.1","12.3","21.0","34.5","51.8"
"1001+","Szent István UniversityHungaryCourses","10.7–22.1","16.5","10.5","17.8","35.4","40.1"
"1001+","University of TalcaChileCourses","10.7–22.1","15.3","11.2","27.5","44.7","49.5"
"1001+","Tamil Nadu Agricultural UniversityIndiaCourses","10.7–22.1","23.5","8.9","2.7","40.5","14.8"
"1001+","Tamkang UniversityTaiwanCourses","10.7–22.1","16.4","13.0","12.8","35.9","30.2"
"1001+","University of TarapacáChileCourses","10.7–22.1","12.7","13.7","10.8","34.4","50.2"
"1001+","Taras Shevchenko National University of KyivUkraineCourses","10.7–22.1","23.5","9.8","8.3","35.0","31.5"
"1001+","Technical University of Cluj-NapocaRomaniaCourses","10.7–22.1","15.2","9.9","16.9","35.2","21.5"
"1001+","Technical University of KošiceSlovakiaCourses","10.7–22.1","20.8","12.5","10.2","44.0","27.6"
"1001+","Technical University of LiberecCzech RepublicCourses","10.7–22.1","19.8","11.9","5.9","40.5","38.8"
"1001+","University of Technology, IraqIraqCourses","10.7–22.1","20.5","6.9","20.3","34.6","37.5"
"1001+","Universiti Teknologi MARAMalaysiaCourses","10.7–22.1","18.1","12.8","10.9","34.7","18.3"
"1001+","Institut Teknologi Sepuluh NopemberIndonesiaCourses","10.7–22.1","19.6","11.1","23.4","62.6","34.7"
"1001+","Texas State UniversityUnited StatesCoursesEnquire","10.7–22.1","17.4","14.3","27.3","36.4","30.4"
"1001+","Thammasat UniversityThailandCourses","10.7–22.1","18.6","11.7","11.7","38.9","34.4"
"1001+","University of Abou Bekr Belkaïd TlemcenAlgeriaCourses","10.7–22.1","29.1","8.8","5.6","34.8","37.0"
"1001+","TOBB University of Economics and TechnologyTurkeyCourses","10.7–22.1","15.7","11.1","23.4","35.3","24.9"
"1001+","Toho UniversityJapanCourses","10.7–22.1","21.7","13.5","25.8","39.1","17.3"
"1001+","Tokai UniversityJapanCourses","10.7–22.1","18.9","9.7","20.8","36.8","23.4"
"1001+","Tokat Gaziosmanpaşa UniversityTurkeyCourses","10.7–22.1","13.1","7.7","17.8","34.6","16.6"
"1001+","Tokushima UniversityJapanCourses","10.7–22.1","26.5","19.1","15.0","55.1","22.6"
"1001+","Tokyo University of AgricultureJapanCourses","10.7–22.1","16.0","9.8","10.5","36.4","19.1"
"1001+","Tokyo City UniversityJapanCourses","10.7–22.1","16.7","10.3","6.8","41.6","19.0"
"1001+","Tokyo Denki UniversityJapanCourses","10.7–22.1","15.2","9.3","3.4","39.6","17.7"
"1001+","Tokyo University of Marine Science and TechnologyJapanCourses","10.7–22.1","24.3","13.9","10.4","47.7","33.3"
"1001+","Tomas Bata University in ZlínCzech RepublicCourses","10.7–22.1","18.7","17.4","12.6","37.2","42.0"
"1001+","Tottori UniversityJapanCourses","10.7–22.1","21.6","10.8","12.4","37.3","19.9"
"1001+","University of ToyamaJapanCourses","10.7–22.1","21.1","13.0","20.3","44.4","27.3"
"1001+","Toyo UniversityJapanCourses","10.7–22.1","15.0","8.7","6.6","35.3","30.8"
"1001+","Toyohashi University of Technology (TUT)JapanCourses","10.7–22.1","21.9","16.7","16.3","51.1","26.0"
"1001+","Tribhuvan UniversityNepalCourses","10.7–22.1","11.4","6.9","30.8","34.4","45.8"
"1001+","Tunghai UniversityTaiwanCourses","10.7–22.1","15.0","12.6","10.6","37.7","34.6"
"1001+","University of Tunis El ManarTunisiaCourses","10.7–22.1","25.6","9.9","18.3","34.5","40.8"
"1001+","Tzu Chi UniversityTaiwanCoursesExplore","10.7–22.1","20.0","14.1","15.1","39.1","20.3"
"1001+","Ufa State Aviation Technical UniversityRussian FederationCourses","10.7–22.1","20.7","7.6","10.5","34.5","19.0"
"1001+","Unisinos UniversityBrazilCourses","10.7–22.1","18.4","10.0","21.5","46.3","19.7"
"1001+","Ural Federal UniversityRussian FederationCourses","10.7–22.1","23.8","17.0","12.5","51.1","44.6"
"1001+","Urmia UniversityIranCourses","10.7–22.1","20.0","12.9","18.3","38.1","14.9"
"1001+","Utsunomiya UniversityJapanCourses","10.7–22.1","18.0","10.3","6.0","36.6","22.8"
"1001+","University of ValladolidSpainCourses","10.7–22.1","21.7","11.8","23.1","38.1","37.7"
"1001+","University of ValparaísoChileCourses","10.7–22.1","16.7","9.7","18.4","34.5","48.7"
"1001+","University of Veterinary and Animal Sciences, LahorePakistanCourses","10.7–22.1","14.5","10.3","8.5","42.2","36.5"
"1001+","Vietnam National University (Ho Chi Minh City)VietnamCoursesExplore","10.7–22.1","14.1","8.7","16.0","42.8","40.3"
"1001+","Vilnius Gediminas Technical UniversityLithuaniaCourses","10.7–22.1","16.2","12.4","31.7","40.7","39.6"
"1001+","V.N. Karazin Kharkiv National UniversityUkraineCourses","10.7–22.1","20.6","9.3","9.0","34.6","49.9"
"1001+","Volgograd State Technical UniversityRussian FederationCourses","10.7–22.1","15.1","9.2","21.9","43.2","19.4"
"1001+","Voronezh State UniversityRussian FederationCourses","10.7–22.1","21.1","8.7","4.2","35.3","25.9"
"1001+","VSB - Technical University of OstravaCzech RepublicCoursesExplore","10.7–22.1","18.6","13.2","10.1","41.4","38.9"
"1001+","Warsaw University of TechnologyPolandCourses","10.7–22.1","19.2","11.8","30.7","39.8","25.1"
"1001+","Wenzhou Medical UniversityChinaCourses","10.7–22.1","16.7","12.7","28.0","37.7","24.2"
"1001+","University of West BohemiaCzech RepublicCourses","10.7–22.1","18.1","15.7","16.7","39.1","29.8"
"1001+","Universidade Estadual do Oeste do Paraná (Unioeste)BrazilCourses","10.7–22.1","18.8","10.7","4.0","34.9","15.2"
"1001+","West University of TimişoaraRomaniaCourses","10.7–22.1","17.9","9.2","11.9","35.5","28.0"
"1001+","Wrocław University of Science and TechnologyPolandCourses","10.7–22.1","16.6","10.8","21.3","38.9","21.0"
"1001+","Yamagata UniversityJapanCourses","10.7–22.1","21.8","12.2","17.7","50.6","22.3"
"1001+","Yamaguchi UniversityJapanCourses","10.7–22.1","20.8","12.5","14.9","42.3","25.2"
"1001+","University of YamanashiJapanCourses","10.7–22.1","24.0","10.7","25.6","36.8","21.6"
"1001+","Yanshan UniversityChinaCourses","10.7–22.1","17.5","11.2","14.9","50.6","15.9"
"1001+","Yarmouk UniversityJordanCourses","10.7–22.1","19.4","8.3","7.1","35.6","48.7"
"1001+","Yazd UniversityIranCourses","10.7–22.1","16.6","14.4","16.1","36.9","16.6"
"1001+","Yeditepe UniversityTurkeyCoursesExplore","10.7–22.1","18.8","12.2","11.9","68.0","19.6"
"1001+","Yıldız Technical UniversityTurkeyCoursesExplore","10.7–22.1","15.4","12.9","23.0","45.6","21.1"
"1001+","Yokohama National UniversityJapanCourses","10.7–22.1","22.7","16.5","16.2","49.1","26.7"
"1001+","Yuan Ze UniversityTaiwanCourses","10.7–22.1","17.3","13.9","15.5","47.0","28.3"
"1001+","Zagazig UniversityEgyptCourses","10.7–22.1","13.6","7.7","29.6","34.4","38.8"
"1001+","University of ZagrebCroatiaCourses","10.7–22.1","17.8","12.9","25.3","37.4","33.0"
"1001+","University of ZanjanIranCourses","10.7–22.1","17.0","12.3","28.5","43.8","18.7"
"1001+","Zhejiang University of TechnologyChinaCourses","10.7–22.1","16.7","14.2","32.3","51.4","24.4"
